;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001207_Ni_00005;0.03426201698976463;0.0960089488816194;0.018260525509494734;0.0800074574013495;0.0;0.0792544458680357
00001207_noNi_00000;6.275085410013161e-05;0.003765056810494145;0.000376505695317328;0.004078811651711342;0.009726396796112992;0.03093621672868795
00001207_noNi_00001;0.03426201698976463;0.09789147735820604;0.01863703120481206;0.08226649157325347;0.00043925669209659413;0.08157623103671895
00001207_noNi_00002;0.34713823866949167;0.2635539774479858;0.33044648679536637;0.24686222557386053;0.26694252856316264;0.20086578131783775
00001207_noNi_00003;0.3364705777777645;0.0006275095397552581;0.3684735607383043;0.03263049250029506;0.3183355542618283;0.0
00001207_noNi_00004;0.0;0.004392566350249403;0.0011295169432728493;0.005522083293522252;0.010667661034406311;0.032567741360836656
00001207_noNi_00005;0.03419926599298537;0.10416657204236295;0.02033130683374004;0.09029861288311762;0.0021962831751247015;0.08967110320068322
00001207_noNi_00006;0.0;0.0006275095397552581;0.0019452793306867714;0.0025727888704420296;0.011546174275920366;0.029681197791856566
00001207_noNi_00007;0.0;0.0;0.0;0.0;0.00966364594201286;0.027171159918193803
00001207_noNi_00008;0.03419926599298537;0.09789147735820604;0.018197774655394603;0.08188998602061527;6.275099677926619e-05;0.08126247633818089
00001207_noNi_00009;0.03419926599298537;0.09851898675528216;0.01869978220159133;0.08301950296388813;0.00043925669209659413;0.08226649143057434
