;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000547_Ni_00010;0.045933693259243534;0.3143822444609964;0.35623712606852853;0.6246856772702813;1.1353528839938865;1.5489443756040204
00000547_Ni_00013;1.2229532061556827;1.8178949346373283;1.5256637743472001;2.1206055028288455;2.054842510424738;2.7949271793147648
00000547_Ni_00014;0.0;0.0012550189368313817;0.0020080301847869033;0.003263049121618285;0.48004474455077617;0.6264427038959887
00000547_noNi_00000;0.9150970600806021;0.769954119672221;0.8583702039360729;0.7132272635276917;0.0;0.0
00000547_noNi_00001;1.1741957203242384;0.8320775572593931;1.3549184475133156;1.0128002844484703;0.6287644889219928;0.4317892662655285
00000547_noNi_00002;1.1741957203242384;0.8339600857359797;1.3551067003609742;1.0148710657727156;0.6290782436205308;0.4339855494406532
00000547_noNi_00003;1.1741957203242384;0.8327050667991484;1.355294953208633;1.013804299683543;0.62914099461731;0.4327932815006011
00000547_noNi_00004;0.9121477656575219;0.7580314398436624;0.909386723796742;0.7552703979828826;0.06689250949005969;0.05791912408458136
00000547_noNi_00005;1.1742584713210176;0.8320775572593931;1.3551694513577535;1.012988537296129;0.6288899907728721;0.4318520171196287
00000547_noNi_00006;0.0;0.003765056810494145;0.002384535880104231;0.006149592690598376;0.48029574825253496;0.6292037454714102
00000547_noNi_00007;0.045933693259243534;0.316264772937583;0.3583079072500947;0.6286389869284342;1.136607902930718;1.5520819230174385
00000547_noNi_00008;0.045933693259243534;0.3150097540007516;0.35667638276062513;0.6257524435021332;1.1352901329971072;1.5495091341469964
00000547_noNi_00010;1.2229532061556827;1.8166399157004969;1.5256637743472001;2.1193504838920143;2.0550307632723968;2.793860413225592
00000547_noNi_00011;0.0;0.005647585287080785;0.0030120454198594893;0.008659630706940273;0.48073500494463156;0.6315255306400934
00000547_noNi_00013;0.0;0.0;0.0;0.0;0.47797396322653085;0.6231169036349119
