;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000019_Ni_00006;1.5472501001177716;0.9782872637569469;1.5576040064536398;1.167544119802085;1.8470741250256673;1.4570142383741125
00000019_Ni_00007;6.275099677926619e-05;1.1772077657440978;0.22496214496207192;1.5810101094186604;0.8397331727312608;2.1957811371878493
00000019_Ni_00008;6.275099677926619e-05;1.1778352752838532;0.22477389211441326;1.581449366110757;0.840046927572478;2.1967224015688216
00000019_noNi_00000;0.17802443661043493;0.0;0.06657875479152163;0.06745726789035655;0.06990455505259832;0.07078306815143323
00000019_noNi_00001;0.17375737225374407;0.10165653416870019;0.07065756630055384;0.17745967792477982;0.08013295939490804;0.186935071019134
00000019_noNi_00002;0.0;1.1778352752838532;0.22282861278372648;1.5795668377768495;0.83835265194355;2.195090876936673
00000019_noNi_00003;0.19396317709392558;0.02635539781613815;0.0049573247505462605;0.016252495182028696;0.004329815353470137;0.015624985784952573
00000019_noNi_00004;0.19396317709392558;0.03137547356346368;0.00589858898883958;0.022213835167647543;0.005584834290301518;0.02190008046910948
00000019_noNi_00005;0.19396317709392558;0.022590341005644006;0.0039533096581528095;0.011483423279141099;0.0032630492642974195;0.01079316288528571
00000019_noNi_00006;0.0;1.1790902942206845;0.22383262787611993;1.5818258718060743;0.8394194180327227;2.197412661962677
00000019_noNi_00007;0.19396317709392558;0.022590341005644006;0.0042670643566908705;0.01179717797767916;0.0039533096581528095;0.011483423279141099
00000019_noNi_00008;0.19396317709392558;0.015060227384655714;0.0;0.0;0.0;0.0
00000019_noNi_00009;0.19396317709392558;0.022590341005644006;0.005020075747325527;0.012550189368313817;0.004455317204349535;0.011985430825337826
00000019_noNi_00010;0.0;1.1784627846809292;0.2233306203299232;1.5806963547201223;0.8387291576388674;2.1960948920290666
00000019_noNi_00011;0.19396317709392558;0.023845359942475386;0.004392566207570269;0.01317769876538994;0.003765056810494145;0.012550189368313817
00000019_noNi_00012;0.19396317709392558;0.02447286933955151;0.004580819055228932;0.013993461010124728;0.004016060654932076;0.013428702609827871
