;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000169_Ni_00001;0.12449787873342386;0.8126247636671671;0.1598894129518196;0.8436864825320928;0.14941000476507196;0.994916264776972
00000169_Ni_00002;0.07128507569762996;0.5986440342953604;0.07793667621978333;0.6009658194640437;0.09349891100795664;0.7782372446838439
00000169_Ni_00004;0.7038146214301169;0.0018825283339075052;0.7080189349327075;0.0017570264830281074;0.5462469936469805;0.001694275628927976
00000169_Ni_00005;0.7850143469141976;0.19578295457373296;0.8468240298028316;0.25326282210889683;0.5581069226214389;0.1262549053591311
00000169_Ni_00007;0.7037518705760167;0.0;0.7080816859294868;0.0;0.5463724954978598;0.0
00000169_Ni_00009;0.049824251920617076;0.6783377369981719;0.040537111673921544;0.6647207813980062;0.05860938447843675;0.8445022446341484
00000169_Ni_00010;0.855546411363872;0.16691751902661117;0.9516808622390499;0.258722154548319;0.6380516290260091;0.10680211176690511
00000169_noNi_00000;0.0;0.6036641100426859;0.0;0.5993342946892158;0.0;0.7610434851208427
00000169_noNi_00001;0.4490457766826298;0.6764552086642643;0.4001000380035268;0.6231796546316912;0.2684485512017528;0.6532373582615443
00000169_noNi_00002;0.0;0.6042916195824412;0.0001255018508793978;0.6000873060798505;0.000188252847658664;0.7618592475082567
00000169_noNi_00003;0.18279350851332254;0.6281369793822374;0.2719626043104882;0.7129762598259329;0.2735941289426369;0.8763169748897086
00000169_noNi_00004;0.47734645382945473;0.5045176138903277;0.4031120835660654;0.4259534282734682;0.2691388115956082;0.453689346734638
00000169_noNi_00005;0.041227372067776935;0.6249994321114986;0.031877481109660405;0.6113197257999119;0.04034885882626288;0.7815002939481414
00000169_noNi_00006;0.7088346973201215;0.3376000948637165;0.684926586523546;0.30936216871367084;0.4410136555154448;0.22715842813719664
00000169_noNi_00007;0.7087719463233422;0.3376000948637165;0.684926586523546;0.3094249197104501;0.4412646592172036;0.2274721828357347
00000169_noNi_00008;0.049824251920617076;0.682102793808666;0.04066261366748008;0.6686113402020589;0.059048641027854204;0.84870655799406
00000169_noNi_00009;0.4668042946459278;0.538403125184775;0.4173565484206281;0.48462556360600506;0.29154089975359354;0.5205191053705975
00000169_noNi_00010;0.4668670456427071;0.5365205968508675;0.4166035371726725;0.48192727302736277;0.29147814875681427;0.5185110750431315
00000169_noNi_00011;0.17771068191189687;0.48820236756884056;0.16723127372514923;0.47339314402862276;0.1672940247219285;0.635165085457029
00000169_noNi_00012;0.0412901230645562;0.6275094699851613;0.03231673765907786;0.6142062692262129;0.04135287406133546;0.7849515960600975
00000169_noNi_00013;0.041227372067776935;0.6206068657612491;0.029241941242439107;0.6042916195824412;0.037650568104941454;0.7744094368765705
