;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000511_Ni_00000;3.868972388251572;3.525975711945213;4.694523846982371;4.351527170676011;4.815319420044759;4.472322743738399
00000511_Ni_00001;3.868972388251572;3.5184455983242247;4.691888307257829;4.341361517330481;4.8129976348760755;4.462470844948728
00000511_noNi_00000;3.868972388251572;3.5215831457376425;4.694272843280611;4.346883600766682;4.8151311671971;4.46774192468317
00000511_noNi_00001;0.0;0.0006275095397552581;0.00012550199355853238;0.0007530115333137905;6.275099677926619e-05;0.0006902605365345243
00000511_noNi_00002;0.0;0.0;0.0;0.0;0.0;0.0
00000511_noNi_00003;0.0;0.0006275095397552581;0.0003137546985380618;0.0009412642382933199;0.000188252847658664;0.0008157623874139222
00000511_noNi_00004;3.868972388251572;3.519700617261056;4.691135295867194;4.341863524876677;4.812056370780461;4.462784599789945
