;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001023_Ni_00003;1.0206441529106758;1.3811483434785743;1.0118590203528561;1.3723632109207546;0.9112065014192285;1.271710691987127
00001023_Ni_00005;0.0;0.0;0.0;0.0;0.0;0.0
00001023_noNi_00000;0.0;0.0025100378736627633;0.0009412642382933199;0.003451302111956083;0.0009412642382933199;0.003451302111956083
00001023_noNi_00001;0.5641937644579371;0.6362946026856602;0.5606797113492018;0.6327805495769248;0.47251463092978785;0.5446154691575109
00001023_noNi_00002;0.42758495290561693;0.6921429454459962;0.4258279262799097;0.690385918820289;0.40549661944616966;0.6700546119865489
00001023_noNi_00003;0.5641937644579371;0.6362946026856602;0.5599267001012462;0.6320275383289693;0.47182437053593246;0.5439252087636555
00001023_noNi_00004;0.960026738104773;1.3365951711497208;0.935114612215804;1.3116830452607517;0.8307597873257825;1.20732822037073
00001023_noNi_00006;0.960026738104773;1.3365951711497208;0.9349891102222455;1.3115575432671933;0.830634285474903;1.2072027185198508
