;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000894_Ni_00006;2.7720858346787014;2.1285121222878307;2.558858116768869;1.9147196459063616;2.33201344333021;1.6875612176978254
00000894_Ni_00008;4.401727928291946;4.337345456675549;4.871042260811536;4.806095030723503;4.7875835013695704;4.722322516511659
00000894_Ni_00011;4.101527397831411;4.304087454778178;4.786265731435959;4.988261029911088;4.912646138717309;5.114327682422561
00000894_Ni_00012;0.0;0.0;0.0005647584716364246;0.0;0.0008785132415140537;0.0
00000894_Ni_00014;3.3648312800565616;3.3038373595553416;3.6883751627706953;3.6268164837978385;3.704690409020843;3.6428179752781085
00000894_noNi_00000;0.0;0.0006275094684156908;0.0;6.275099677926619e-05;0.000376505695317328;0.0001255019222189651
00000894_noNi_00001;2.855419092269788;2.3042147738722614;2.6490312275870886;2.0972621507179254;2.4192372597253495;1.8671544280863088
00000894_noNi_00002;7.476900836928821;7.11532988034309;8.22690015546262;7.864764440405251;7.503632740368937;7.141183270541691
00000894_noNi_00003;6.3860383742670095;6.38302632884715;7.094308313044155;7.090731509152659;7.461275851143869;7.4573852924824955
00000894_noNi_00004;4.401727928291946;4.33860047561238;4.8660849360609895;4.8023927249097875;4.782249670852367;4.718243704931287
00000894_noNi_00005;4.101527397831411;4.304087454778178;4.78614022958508;4.9881355280602095;4.912646138717309;5.114327682422561
00000894_noNi_00006;4.019762913875694;3.726778742337611;4.165658865603371;3.8721099355936506;4.001251384521762;3.707388699742164
00000894_noNi_00007;6.27509254396989e-05;0.001255019008170949;0.0005020075461967258;0.0011295171572915511;0.0;0.00031375484121719634
00000894_noNi_00011;3.934798131652459;2.997612738255089;3.5232146702271123;2.5854645183581053;3.3650822838296603;2.427018377190776
