;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000482_Ni_00000;5.3374700500475045;7.078306821563885;6.7750942456834915;8.515931017199872;6.96993593616161;8.71077270767799
00000482_Ni_00005;5.649593260336597;7.168040675761347;6.369848629939081;7.8882960453638304;6.487883161283368;8.006330576708118
00000482_Ni_00017;2.7521937846083975;3.5316232970896144;3.958517989601376;4.7379475020825925;4.135287407417659;4.914716919898876
00000482_Ni_00029;6.003006593832925;7.317387929672319;6.66044826559706;7.974829601436454;6.548688828936929;7.863070164776324
00000482_Ni_00067;3.413275011189468;4.817390201226325;4.591549543022738;5.995664733059595;5.056910565884176;6.461025755921033
00000482_Ni_00079;5.892062919560209;7.623612550972572;7.303457219516295;9.035006850928658;7.54680539198142;9.278355023393782
00000482_Ni_00088;5.562494945863677;6.566259094052569;6.252629860982207;7.256394009171099;6.096442753986781;7.100206902175673
00000482_Ni_00092;0.0;0.0;0.0;0.0;0.0;0.0
00000482_Ni_00111;9.609931027417781;11.927072496210993;11.293601686382893;13.610743155176106;11.611560734806725;13.928702203599938
00000482_Ni_00128;0.42733394920385814;0.567896070271652;0.400413792844744;0.5409759139125379;0.42137260921823927;0.5619347302860331
00000482_Ni_00129;2.4373722834553044;3.148842520499968;2.707640612136865;3.4191108491815285;2.826428154871787;3.5378983919164506
00000482_Ni_00136;10.05897680410041;12.281615346793274;11.401784318937509;13.624422861630372;11.54529573485642;13.767934277549283
00000482_Ni_00137;4.638675504222034;4.747109140478409;5.120853780951156;5.229287417207531;5.3259238757715845;5.434357512027959
00000482_Ni_00152;8.845247987337324;9.671803461017836;9.759278281328752;10.585833755009265;10.080437628020102;10.906993101700614
00000482_noNi_00000;0.10849638739583309;0.342620170611042;0.03363450759268851;0.2677582908078974;0.2860815674568506;0.5202053506720595
00000482_noNi_00004;0.3903736413500929;0.9544419038144715;0.34870701244754027;0.9127752749119189;0.7133527655212503;1.2774210279856288
00000482_noNi_00006;0.544991974710149;0.40725364607187686;0.46172146804450215;0.32398313940622997;0.8760659711879498;0.7383276425496776
00000482_noNi_00007;2.8738678707696206;3.975900001869357;4.002443652533153;5.10447578363289;4.426326299482376;5.528358430582112
00000482_noNi_00009;0.365210511616686;0.5051451232874038;0.32479890165096476;0.4647335133216825;0.43492681367894653;0.5748614253496643
00000482_noNi_00010;0.5104789538759466;0.35705288845594246;0.47006734405290435;0.3166412786329003;0.7572784284530277;0.6038523630330237
00000482_noNi_00011;2.7521937846083975;3.5316232970896144;3.958204234902838;4.737633747384055;4.1350364035732206;4.9144659160544375
00000482_noNi_00012;1.4395067242552524;1.983557434584429;1.3861684192258998;1.9302191295550766;1.844438585158446;2.3884892954876227
00000482_noNi_00014;1.919676970656908;1.876253315271327;1.963226127893368;1.9198024725077873;2.3916268430437198;2.348203187658139
00000482_noNi_00015;3.413212260192689;4.818645220163156;4.592302554270694;5.997735514241161;5.057600826420711;6.463033786391178
00000482_noNi_00016;3.1746331597731303;4.386918704751728;4.3500211480374205;5.562306693016018;4.620540480563419;5.832826025542016
00000482_noNi_00021;2.7412751197295533;2.8652082400626804;3.17331538983952;3.2972485101726465;3.50169109545332;3.625624215786447
00000482_noNi_00022;5.937180850432038;7.183100903003324;7.278231338786108;8.524151391357394;7.595374624965205;8.84129467753649
00000482_noNi_00023;2.5655097171483434;3.616964585079507;3.0758631691734104;4.1273180371045735;3.589730674164534;4.641185542095697
00000482_noNi_00025;2.715170725757853;2.3506504745350223;3.1381121086114616;2.7735918573886313;3.146206980775426;2.7816867295525953
00000482_noNi_00027;2.3335194661114795;3.3885511380054787;2.908631895448261;3.96366356734226;3.2004865499003925;4.255518221794392
00000482_noNi_00029;5.6199120624020615;6.685485893336908;7.064564364255519;8.130138195190366;7.158439780958792;8.224013611893639
00000482_noNi_00031;3.1653460195264347;3.502757861542493;3.5576649402072147;3.8950767822232724;3.8741807168465563;4.211592558862614
00000482_noNi_00039;2.9742066350047103;4.053083666698505;3.485062094575974;4.563939126269769;4.022649457516014;5.101526489209809
00000482_noNi_00060;3.5487543057985156;3.8880486761484807;4.102405911072926;4.441700281422891;4.280116592984823;4.619410963334788
00000482_noNi_00069;7.420550486622289;8.291282627079017;9.029108261939818;9.899840402396546;9.72627128313314;10.597003423589868
00000482_noNi_00078;3.5488170566526156;3.8685958825562548;4.102531413066484;4.422310238970123;4.2804930986801395;4.6002719245837795
00000482_noNi_00083;2.437497785306184;3.1563726341209564;2.705130574263202;3.4240054230779746;2.8248593810937384;3.5437342299085106
00000482_noNi_00090;6.337469141425903;7.525721073614366;7.795048138200312;8.983300070388776;8.197909218064618;9.386161150253082
00000482_noNi_00101;4.186303927278328;4.920301754189177;4.465294637663607;5.199292464574457;4.78319093509066;5.51718876200151
00000482_noNi_00116;8.496352722042124;9.427702277304755;10.070522978376331;11.001872533638961;10.548936198294959;11.480285753557588
00000482_noNi_00118;5.272585570742232;6.838598204058374;5.837155840895487;7.403168474211629;6.296618274910764;7.862630908226906
