;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001618_Ni_00014;0.998681321444787;1.6622725860421996;1.100839863302363;1.4419540111321358;1.1235557060162074;2.108933826844725
00001618_Ni_00015;0.6570024150720384;0.0;0.9794795318396782;0.0;0.3352155588409331;0.0
00001618_Ni_00016;0.998681321444787;1.6647826239158623;1.1015928746929977;1.4452170603964332;1.1242459664100628;2.1121341251122434
00001618_Ni_00022;1.4819891152598605;2.672562832759686;1.726278551963279;2.594375152695465;2.0171919421771176;3.529552515908048
00001618_Ni_00023;0.12248984854863695;0.41039119334261576;0.6155867901566028;0.5810110181829418;0.28884260903227216;0.8985308100573562
00001618_Ni_00027;0.9823660752659791;1.0510783622358462;1.149471847140249;0.8957070173424763;0.7486187976034083;1.1391179408043808
00001618_Ni_00028;0.0;1.037273153930701;0.0006902605365345243;0.7154862976995957;0.13397327182777805;1.4930332819895842
00001618_Ni_00033;0.6672935704111274;2.1329046884954006;0.893887240005348;2.0370212413219817;1.1009653650105633;2.888363339325942
00001618_Ni_00042;1.4987436181307652;2.227658618582868;2.0208314972794112;2.427269380963874;2.04141380781491;3.092115664498118
00001618_Ni_00043;0.6672935704111274;2.133532198035156;0.8927577230620751;2.036519233918464;1.0994593423719732;2.887484826227107
00001618_noNi_00000;0.10052701708274821;0.2830067710402118;0.27880245753762106;0.1388050947274449;0.0;0.5042666101885689
00001618_noNi_00001;0.9823660752659791;1.0535884001095088;1.1488443377431727;0.8975895458190629;0.7479912882063322;1.1410004692809674
00001618_noNi_00002;0.9823033242691999;1.0535884001095088;1.1484678320478554;0.8972757911205248;0.7477402843618943;1.1408122164333088
00001618_noNi_00003;6.275085410013161e-05;1.0448032675516892;0.0;0.7222633999299494;0.13378501898011938;1.5003123919088137
00001618_noNi_00005;0.8852276092984077;2.124747065477336;1.337850190086552;2.254892529497841;1.328939555535174;2.890245867945208
00001618_noNi_00006;2.515748216081826;2.015560417687648;2.630456947307716;1.807792032145898;2.580067936844123;2.40166699468105
00001618_noNi_00008;0.9823033242691999;1.0523333811726776;1.1483423301969762;0.895895270332814;0.747363778666577;1.13918069180116
00001618_noNi_00011;0.9823660752659791;1.0517058717756014;1.1485305830446348;0.8953932627866173;0.7476147825110149;1.1387414352517424
00001618_noNi_00012;0.8446277466277069;2.4598371224673903;1.097953319733383;2.390685578805426;1.361319044191031;3.2983152762618193
00001618_noNi_00013;1.4248230025659139;3.212848486421048;1.684988428898723;3.150536795986217;1.992217065291369;4.102029405377609
00001618_noNi_00017;0.9976773063523936;2.51505795583065;1.3592482630094649;2.5541517957200814;1.323542974092531;3.1627104798018926
00001618_noNi_00021;0.0;1.0416657202809503;0.001380520930389914;0.7205691244437005;0.13453803037075404;1.4979906068828097
00001618_noNi_00023;0.998681321444787;1.6647826239158623;1.1003378557561665;1.443962041459602;1.1234929550194281;2.1113811137216087
00001618_noNi_00027;0.10052701708274821;0.2911643940582762;0.2799947256203523;0.14815498582824058;0.0021962831751247015;0.514620516381758
00001618_noNi_00028;0.6672935704111274;2.1341597074322323;0.8935107344527098;2.037899754706175;1.1000241009149492;2.8886770941671593
00001618_noNi_00030;2.5833937369625204;3.026478173802211;2.667919262707678;2.7885265827797285;2.576867638576605;3.3417389316474004
00001618_noNi_00032;0.10052701708274821;0.29304692253486286;0.28062223501742845;0.15066502370190335;0.002635539724542161;0.5169423014077621
00001618_noNi_00038;1.1821650904946441;0.8603154834094388;1.3864821740671172;0.742155450214272;0.8364701234669634;0.8364073726128632
00001618_noNi_00041;0.6570024150720384;0.0031375474134180217;0.9798560373923163;0.0035140529660562148;0.3356548155330297;0.0035768041055146155
00001618_noNi_00045;1.8079802848508775;2.5495709766648527;1.9894560237159475;2.408569598762283;1.9337959336605912;2.9971734817056714
00001618_noNi_00053;1.1218614303872794;3.075423912481314;1.7276590728936692;3.3587444382200635;1.6827921457235981;3.958141484048738
00001618_noNi_00056;1.1218614303872794;3.075423912481314;1.7278473257413278;3.3589326910677224;1.682729394726819;3.9580787330519587
00001618_noNi_00059;0.9823660752659791;1.0504508528387702;1.1488443377431727;0.894451998548324;0.7479912882063322;1.1378629220102285
00001618_noNi_00061;2.864015971979949;3.8573007121247724;3.1478385054075746;3.818646128784758;3.3195250961943943;4.634596692570323
