;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001244_Ni_00066;3.541788950577824;3.0873465923098724;3.566073567069717;3.1116312088017652;2.9668020232346013;2.4491067104362045
00001244_Ni_00067;3.249306786585937;3.0980142533442785;3.249244035589158;3.0979515023474993;2.7287249302185606;2.5141794424464567
00001244_Ni_00101;2.4232533203089424;0.44866927098731246;2.6772691536657947;0.7026851043441649;2.037837003852075;0.0
00001244_Ni_00127;5.084960239186564;3.5215831455949633;5.261917909707826;3.6985408161162256;3.8685958825562548;2.2419658344342097
00001244_Ni_00134;4.25583197649293;3.8541631647113546;4.3121195759453625;3.910450764163787;3.65718794205489;3.19226617574287
00001244_Ni_00144;4.255706474499371;3.588726658929461;4.258279263369813;3.591299447799903;3.324858926782937;2.594626156682582
00001244_Ni_00148;5.648714746952404;5.1669129759186;5.957010149576902;5.475208378543098;5.028296134038814;4.483241408474564
00001244_Ni_00150;5.243971138896869;6.270702133644043;5.346568937161184;6.373299931908358;5.35133800920675;6.314816049423479
00001244_Ni_00153;5.286453530044157;6.017188307833387;5.38773355837486;6.118468336164091;5.289716579165774;5.95719840242456
00001244_Ni_00154;4.048879353195915;2.82316510546481;4.200862146831429;2.975147899100324;3.2863925962905816;1.9974253940290325
00001244_Ni_00158;0.382969029579984;0.12989446031874585;0.46598853240119303;0.21291396313995484;0.5281747208424652;0.21184719705078212
00001244_Ni_00159;1.0734176993970523;1.758909044320895;0.9740829502543562;1.6595742951781989;0.8911261982872473;1.5133645886806453
00001244_Ni_00176;3.272712889836316;2.447286932956397;3.3955792440802703;2.5701532872003514;2.5283611564469193;1.6396822450365556
00001244_Ni_00180;5.301513757286133;3.569273865337235;5.468117521471527;3.735877629522629;3.9395672035553466;2.1440743570760037
00001244_Ni_00181;4.141060494412939;4.333580399722376;4.3596847936940755;4.552204699003511;4.4324758923156535;4.5617428430946445
00001244_Ni_00185;7.105477981624758;6.373613686749574;7.289275505373153;6.557411210497969;6.672245443574739;5.877128194169111
00001244_noNi_00000;0.1497865104603893;0.9023586178646296;0.04323540239524297;0.7958075097994833;0.0010667660891727176;0.6903859189629681
00001244_noNi_00001;1.0734176993970523;1.761419082194558;0.9744594559496735;1.662460838747179;0.8918164586811027;1.5165648869481634
00001244_noNi_00006;6.275085410013161e-05;0.0;0.0001255018508793978;6.275099677926619e-05;0.16139543559040978;0.0980797302058647
00001244_noNi_00007;0.38303178043408415;0.12550189396849645;0.46416875492138565;0.20663886845579793;0.5259156868132404;0.20513284581720775
00001244_noNi_00009;2.1468353987941047;2.3104898685564184;1.9334194279652739;2.0970738977275873;1.8011404317664237;1.9015419469982926
00001244_noNi_00012;2.1061100341298453;1.1803453130148367;2.2361299962994705;1.3103652751844619;1.34550580555842;0.35648812991296647
00001244_noNi_00014;2.1062982869775038;1.1339096122093966;2.2362554981503497;1.2638668233822425;1.3450037980122231;0.30936216871367084
00001244_noNi_00016;2.476968130890933;1.4187989115835158;2.659887141397814;1.601717922090397;1.6834196551206744;0.5619974812828125
00001244_noNi_00018;2.476968130890933;1.4213089494571787;2.6611421603346455;1.605482978900891;1.6846119230607264;0.5656997870965274
00001244_noNi_00019;2.106047283133066;1.1891304455726563;2.235251483057956;1.3183346454975469;1.3446900431710058;0.3645202510801515
00001244_noNi_00021;0.14972375946361002;0.9004760893880429;0.042733394849046244;0.7934857247734792;0.0;0.687499375393988
00001244_noNi_00025;2.1059845322789656;1.1935230119229059;2.2350632302102977;1.3226017098542378;1.3446272923169058;0.3689128174304009
00001244_noNi_00027;2.205382032275762;2.1479649157373775;2.200550209376095;2.1431330928377106;1.6226139874671128;1.5019439163982833
00001244_noNi_00030;2.106047283133066;1.1847378793650862;2.235376984908836;1.314067581140856;1.3448782960186645;0.3603159377202399
00001244_noNi_00041;2.2054447832725415;2.1492199346742087;2.2018052283129266;2.145580379714594;1.6237435045530648;1.5042657014242875
00001244_noNi_00106;4.084208136417531;2.245228883555828;4.269386180953637;2.430406928091934;3.271018614207388;1.36878640681524
00001244_noNi_00108;2.029553878840452;0.9337340912854142;2.3354019944453874;1.2395822068903497;1.8683466959550215;0.709273953869539
00001244_noNi_00109;5.058542090516325;5.037018515599854;5.06086387554233;5.039340300625858;4.669486219099843;4.584709689652927
00001244_noNi_00113;0.38303178043408415;0.12612940336557257;0.46473351346436165;0.20783113639585005;0.5263549433626579;0.20619961176370133
00001244_noNi_00115;2.029616629694552;0.9211839019171003;2.331072179091917;1.2226394513144656;1.8635776239094548;0.6918919416015583
00001244_noNi_00117;2.4769053798941534;1.419426421123271;2.6598243904010346;1.6023454316301522;1.683043149425357;0.5623112361240297
00001244_noNi_00118;2.029553878840452;0.9349891102222455;2.335652998289825;1.241088229671619;1.8685349488026801;0.710717225654029
00001244_noNi_00127;2.029616629694552;0.9337340912854142;2.3355274962962667;1.239644957887129;1.8685976996567804;0.7094622067171976
00001244_noNi_00129;2.029616629694552;0.9349891102222455;2.3355274962962667;1.2408999768239604;1.868472197805901;0.7105917238031496
00001244_noNi_00147;3.15304683385988;1.8053447451263354;3.2315482686226393;1.8838461798890946;2.669990043889244;1.2590350006252546
00001244_noNi_00153;4.194775304994931;3.2561466398130703;4.281246109928095;3.342617444746235;3.4691861048039043;2.4673044850915993
00001244_noNi_00159;0.0;0.0;0.0;0.0;0.16183469228250638;0.09858173775206143
