;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000046_Ni_00030;2.900348770293959;2.825675143338473;3.144449954149719;3.069776327194233;2.5364560286108837;2.4617824016553977
00000046_Ni_00048;3.1889403756244725;3.6000218293609434;3.333455806635777;3.7445372603722484;3.433292563181991;3.844374016918462
00000046_Ni_00056;2.8739933726205;3.605669414505345;3.036204570598324;3.767880612483169;2.8308207210793572;3.5624967629642024
00000046_Ni_00062;1.4987436181307652;2.058858570936991;1.4950413123170503;2.055156265123276;1.708520033999981;2.268634986806207
00000046_Ni_00064;4.359810295687634;5.2202512808052735;4.5605505751545925;5.420991560272231;4.552706706692387;5.413147691810026
00000046_Ni_00065;1.8840971837335325;2.450424480227136;2.0351387131307535;2.6014660096243567;1.8772573303637206;2.443584626857324
00000046_Ni_00066;0.970317893443862;1.1012791197091014;0.9554459190495441;1.0864071453147834;0.9247607058799359;1.0557219321451752
00000046_Ni_00068;3.9440225209023754;4.721381252202026;4.0018788939901775;4.779237625289828;4.060488278468614;4.837847009768265
00000046_Ni_00070;1.0923057344463023;0.6595124529457012;0.8421804597508235;0.4093871782502223;0.7274089775281543;0.29461569602755316
00000046_Ni_00071;2.3827162084923414;1.3365951710070416;2.4743325911663905;1.4282115536810907;1.9222497593846708;0.8761287218993709
00000046_Ni_00074;2.598642217194835;3.02083058851513;2.61671448999935;3.038902861319645;2.7420281309775087;3.164216502297804
00000046_Ni_00076;2.4321639547176415;2.9925926623650843;2.7072013554447683;3.267630063092211;2.378323642284771;2.9387523499322143
00000046_Ni_00081;3.561492747871809;4.3919387804990535;3.626753732872399;4.457199765499643;3.5387769051579645;4.369222937785209
00000046_noNi_00000;0.0;0.0;0.0;0.0;0.0;0.0
00000046_noNi_00001;0.9703806444406413;1.0981415724383625;0.9540653982618333;1.0818263262595547;0.9231919322445664;1.0509528602422877
00000046_noNi_00003;0.6200421073609523;0.6394321498137199;0.6073036651449798;0.6266937075977475;0.5304337550143692;0.5498237974671368
00000046_noNi_00006;0.6696781064339107;0.7028106063377234;0.6895074057214541;0.7226399056252667;0.5814502748750384;0.614582774778851
00000046_noNi_00010;1.0923057344463023;0.6570024150720384;0.841490199356968;0.40618687998270414;0.7264677134325401;0.2911643940582762
00000046_noNi_00012;2.5796286802947055;2.678837927301164;2.450487231366594;2.5496964783730527;2.367906984952124;2.467116231958582
00000046_noNi_00013;1.5388414732552693;1.8775083342081584;1.2449160376215715;1.5835828985744607;1.3576167383773161;1.6962835993302054
00000046_noNi_00014;1.6347249202860092;1.0379006633277772;1.7420290397417904;1.145204782783558;1.249685109524459;0.652860852566227
00000046_noNi_00016;1.438000701473983;1.3930710233071328;1.3072277279137232;1.262298049746873;1.2346876331365826;1.1897579549697326
00000046_noNi_00018;2.3751860948713532;2.9794149634570153;2.4036122738690575;3.0078411424547196;2.5042647928026853;3.108493661388347
00000046_noNi_00021;1.0552199247416576;1.644074811386805;1.1576294703009924;1.7464843569461397;1.0840226094346792;1.6728774960798265
00000046_noNi_00022;2.434862245438963;1.974144792486854;2.40750283267311;1.9467853797210015;2.0787506212213134;1.6180331682692048
00000046_noNi_00025;2.4917773544311506;2.600399243677863;2.5652587134465845;2.673880602693297;2.3185847407203823;2.427206629967095
00000046_noNi_00028;2.2503117104426122;2.0601135898738225;2.2647444282875124;2.0745463077187227;1.9404475340400653;1.7502494134712756
00000046_noNi_00030;1.5388414732552693;1.8756258057315718;1.243598267687961;1.5803826001642634;1.3561734665928262;1.6929577990691287
00000046_noNi_00035;2.810552165242396;3.5774314883552996;2.428587150897485;3.195466474010388;2.6096236329277795;3.3765029560406825
00000046_noNi_00043;2.385100744515125;2.890308618799308;2.158758078765342;2.663965953049525;2.1353519753722843;2.6405598496564675
00000046_noNi_00053;1.7196897025805842;1.5323781257234537;1.597137103035168;1.4098255261780375;1.403048423947684;1.2157368470905534
00000046_noNi_00054;2.2023699868559024;2.6317747170986476;2.344061625295007;2.7734663555377517;2.276039598576316;2.705444328819061
00000046_noNi_00061;2.1840467103496284;2.4786624063771816;2.1583815730700247;2.452997269097578;2.448102695343811;2.742718391371364
00000046_noNi_00062;2.0043907491070447;2.515057955687971;2.269764504034838;2.780431710615764;2.0349504602830946;2.5456176668640205
00000046_noNi_00065;2.2287253846720407;2.224521071026771;2.2298549016153135;2.2256505879700437;2.488765308868612;2.484560995223342
00000046_noNi_00066;3.349959305662244;2.373868324937743;3.4542513795554863;2.478160398830985;3.171181857518495;2.195090876793994
00000046_noNi_00067;2.434862245438963;1.9722622641529466;2.4073773306795516;1.9447773493935354;2.078562368373655;1.6159623870876387
00000046_noNi_00071;1.580570853011922;1.7896570083446035;1.5348254127430163;1.7439115680756978;1.8054702471198938;2.0145564024525755
00000046_noNi_00082;3.3684080840193973;3.3195250961943943;3.4907096797203754;3.441826691895373;3.471696142677567;3.422813154852564
00000046_noNi_00094;0.9903354455790639;1.2964345648857583;1.0966355497997724;1.4027346691064666;1.111444773197311;1.4175438925040054
00000046_noNi_00100;3.3161365452218967;4.125874765177405;3.661706010398698;4.471444230354206;3.3490180414239505;4.158756261379459
00000046_noNi_00103;3.9984275918782215;4.0731639696878075;4.185425414036814;4.2601617918464;3.8989045898878665;3.973640967697453
00000046_noNi_00115;2.4853767578961143;3.2442239598418325;2.490961592186416;3.249808794132134;2.486694527687046;3.2455417296327638
00000046_noNi_00116;5.018130480693283;5.704688591706298;5.143820627509438;5.8303787385224535;4.694837601680908;5.381395712693924
