;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000090_Ni_00004;4.4422022891117665;4.713851138581038;4.828497118810149;5.09845169279317;5.520075305713169;5.79172415518244
00000090_Ni_00005;8.484806547623524;8.512793469929132;9.299627594465816;9.325920241285175;9.7349309136974;9.762917836003009
00000090_noNi_00000;0.008596879710161008;0.20645061560813927;0.0;0.1961594604117294;0.009349891100795664;0.20720362699877393
00000090_noNi_00001;0.0;0.0;0.0016942754862488414;0.0;0.0;0.0
00000090_noNi_00002;0.00847137785928161;0.20707812500521539;0.0006902603938553898;0.19760273205354031;0.009914649643771655;0.20852139678970544
00000090_noNi_00003;0.0;0.0;0.002070781181566169;0.000376505695317328;0.0003137546985380618;0.0003137546985380618
00000090_noNi_00004;2.280683168771003;2.0958816297875353;2.1969734054132597;2.0104775909435433;2.0181332064154107;1.833331667431943
00000090_noNi_00005;2.2590340920036525;2.28413447074028;2.1743203135535154;2.1977264168038944;2.004767254659683;2.029867633396311
00000090_noNi_00006;4.4422022891117665;4.7088310628337124;4.82542232239351;5.090356820629206;5.517251512998289;5.783880286720234
00000090_noNi_00007;4.532689154699864;4.8192727295602324;4.921745025973667;5.206634325347786;5.611252431695121;5.897836006555489
