;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000067_Ni_00001;2.6399323404020705;3.0120454560999894;2.8295657021425256;3.201678817840445;2.580318940688561;2.95243205638648
00000067_Ni_00006;1.1521073870074703;0.5898589018802198;1.4117080546546241;0.8494595695273738;1.2173683717227022;0.6551198865954517
00000067_Ni_00009;1.7075160189075878;1.5781863171318178;1.8827794137999219;1.7534497120241521;1.9732662793880191;1.8439365776122492
00000067_Ni_00010;3.401791587910327;4.386918704751728;3.7141030510470783;4.699230167888479;3.39859128950013;4.38371840634153
00000067_Ni_00011;5.426325390860774;6.27258466212063;5.5380220765241255;6.384281347783981;5.165657956981768;6.011917228241624
00000067_Ni_00013;3.342303690047697;3.9476620758619902;3.4777829846567445;4.083141370471037;3.8232896988367666;4.428648084651059
00000067_Ni_00015;3.6493440737353637;4.7941723508236045;3.842052232035137;4.986880509123378;3.613889788662868;4.758718065751109
00000067_Ni_00016;3.4957925064644804;4.305969983254764;3.470817629578732;4.280995106369016;3.227406706116828;4.0375841829071115
00000067_Ni_00020;8.343052158473;8.344620932108368;8.432786012670462;8.434354786305832;8.152289279503913;8.153858053139283
00000067_Ni_00024;7.548750671312106;8.651473062948376;8.079121675329697;9.181844066965967;7.536200481801114;8.638922873437384
00000067_noNi_00000;1.7075160189075878;1.5769312981949863;1.8824029081046045;1.7518181873920033;1.9727642716991431;1.842179550986542
00000067_noNi_00001;2.05879582022557;2.200675711369654;2.2025582397035612;2.344438130847645;2.366526464164413;2.5084063553084968
00000067_noNi_00002;1.4319138596374847;1.5637535992869174;1.3760655167344695;1.5079052563839022;1.57944133592597;1.7112810755754027
00000067_noNi_00003;1.1521701378615703;0.5898589018802198;1.4120218094958412;0.8497105735144909;1.2174311227194814;0.6551198867381308
00000067_noNi_00004;0.0;0.0;0.0;0.0;0.0;0.0
00000067_noNi_00005;2.3018929888462574;2.656247586580878;2.27685536096373;2.6312099586983506;2.2696390020412793;2.6239935997759005
00000067_noNi_00006;0.9717611652283521;1.271961695688886;1.0137415488294428;1.3139420792899765;0.757654934005666;1.0578554644661997
00000067_noNi_00007;1.4319138596374847;1.5612435614132547;1.3764420224297869;1.5057717242055568;1.5800688454657252;1.7093985472414952
00000067_noNi_00008;2.3020184906971366;2.654992567644047;2.276980862814609;2.6299549397615194;2.269827254888938;2.6228013318358485
00000067_noNi_00009;3.342240939193597;3.9489170947988215;3.4777829846567445;4.084459140261969;3.8233524496908666;4.4300286052960915
00000067_noNi_00013;4.719059467318702;4.383781157480989;5.1426911104234865;4.807412800585774;4.936114992964468;4.600836683126755
00000067_noNi_00015;6.117589823065257;6.455189917928973;6.57033790570428;6.907938000567997;6.6300140562718894;6.9676141511356064
