;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001776_Ni_00022;6.275099677926619e-05;0.0991464961523583;0.0008157622447347876;0.406751638383001;0.3362195739333266;1.068523125500606
00001776_Ni_00038;2.475336606258784;0.5735436555587328;2.365334196224361;0.7703933765069967;1.3824033622727265;0.11383021798437581
00001776_Ni_00039;2.478913410364299;0.49071240544250333;2.3716092909085176;0.6902604169694095;1.3549811985100948;0.0
00001776_Ni_00046;2.848704741036214;3.2580291681469777;2.9425174067427085;3.6586939648361594;2.2562102992887727;3.298754532811237
00001776_Ni_00055;4.52446878068502;3.6044143955685137;4.54655711385911;3.93335485972529;3.423001407842902;3.1361668291380957
00001776_Ni_00057;6.167665078687632;6.05609389487516;6.223450670593868;6.418731617764084;5.296493681396129;5.818142303995357
00001776_Ni_00067;2.848704741036214;3.250499054525989;2.940132870719925;3.648779315192388;2.2532610048656925;3.288275124767168
00001776_Ni_00072;1.820969731053967;2.274094319245629;2.4339209812006692;3.1938977003750186;2.1800306496946966;3.266375044298059
00001776_Ni_00075;2.1253118240203124;2.297939679045425;2.307352321143;2.7868323071508003;2.4543777898852888;3.2602254513221025
00001776_Ni_00076;1.8209069800571878;2.2759768475795363;2.433481724651252;3.195403723156288;2.180281653396455;3.2685713273305046
00001776_Ni_00080;1.9069385284409355;2.1944006165428176;2.2703292624351348;2.864643481519704;1.912586113585337;2.8332680080989197
00001776_Ni_00083;0.0;0.10165653402602105;0.002008030327466038;0.4105166953361743;0.3366588306254232;1.0715351710631447
00001776_noNi_00000;1.8209069800571878;2.274094319245629;2.4331052189559346;3.193144689127063;2.1791521364531823;3.2655592820533244
00001776_noNi_00001;6.275099677926619e-05;0.10165653402602105;0.0026982907213214274;0.4111442047332504;0.337788347568696;1.0726019370096382
00001776_noNi_00002;0.0001255018508793978;0.09663645827869552;0.0;0.4033630874105033;0.3347135512947364;1.064444314134253
00001776_noNi_00004;0.896146274177252;0.9764047352803602;0.9997480875339598;1.3868586796197553;0.8086714538663352;1.522149721381144
00001776_noNi_00005;0.4128384803621784;0.0;0.1059863493794912;0.0;0.0;0.22038132604952212
00001776_noNi_00007;3.6675418483907585;3.843495503676948;3.9025441448474814;4.385349931116358;3.2955542345437188;4.104727696241609
00001776_noNi_00008;2.4794154179104955;0.4913399149822586;2.362824158350698;0.6816007864051484;1.3785755546081324;0.023719858091595988
00001776_noNi_00009;1.9252618049472094;2.4610921412615423;1.9282110993702897;2.7708935666673096;1.5276718046746662;2.6967219474007
00001776_noNi_00011;1.893949082380525;1.8360927091500439;1.4733294845529203;1.7223252423051263;1.8394185094111204;2.41478194259234
00001776_noNi_00014;2.2758513458713363;2.456699575053972;2.320153514355752;2.807853874521075;2.2338709621275665;3.0479389977219027
00001776_noNi_00018;2.848704741036214;3.2586566776867327;2.944086180378078;3.660890248011284;2.257465318225604;3.3006370612878237
00001776_noNi_00019;1.970065981120501;2.90160378923079;1.8074782773046807;3.0458682163976576;2.003888741418169;3.568646355940159
00001776_noNi_00026;1.841301037887707;1.706198248831298;1.792606302910363;1.9643556448366408;0.9078179501613726;1.405934967516664
00001776_noNi_00030;2.7848870278201137;4.114579594745922;3.0057703612731532;4.642315059181649;3.357363917289674;5.3202762906271825
00001776_noNi_00032;2.1253745748744124;2.3086073400798317;2.311054626956715;2.8011395231448213;2.461845152652177;3.2782977242692968
00001776_noNi_00033;2.801892534535456;3.32454517194172;2.9986795042015824;3.8281842725905335;1.9936603370758592;3.1495327808938236
00001776_noNi_00035;4.496356356385854;4.624117284383575;4.874681815771151;5.30929487475156;4.20199166391738;4.962972398326802
00001776_noNi_00042;2.39601940925129;2.6041643004883572;2.341928092973982;2.8569251151937367;2.381084683860193;3.2224493815089605
00001776_noNi_00047;2.1490944328233295;2.482427463330355;2.3059090493585104;2.946094210848223;2.4415765968152163;3.4081294337339423
00001776_noNi_00048;6.167665078687632;6.057348913811992;6.225019444229238;6.421555410336285;5.298125206028277;5.821028847564337
00001776_noNi_00049;2.122676284153091;2.2766043571192918;2.309297600473687;2.770077804422575;2.4661122170088676;3.2532600963867693
00001776_noNi_00055;5.701049036889363;5.934357057717158;5.728973208198191;6.269133360008674;4.7728997797515715;5.639427606991067
00001776_noNi_00069;5.801701555822991;5.683980779177241;5.903420840845791;6.092552195182729;4.880768657607649;5.396267687373601
00001776_noNi_00073;4.88484746925936;5.313122682416154;4.845565376379591;5.580692720519071;4.376878553114397;5.438373572682891
00001776_noNi_00075;6.306783928256294;6.721253933107942;6.049128539797148;6.7704506756314835;5.211089642552136;6.258779453815484
00001776_noNi_00083;4.8195237334046706;5.427956915492923;5.040783572410348;5.9560688854812875;4.63955401732087;5.881207005820823
