;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001562_Ni_00012;0.30089079085438925;0.0;0.18015796878878038;0.011295170288803301;0.0;0.1543045786615181
00001562_Ni_00014;0.5367088496985262;0.022590341005644006;0.38209051633846997;0.0;0.05892313917697481;0.0
00001562_Ni_00023;0.7727151613903217;1.2550189399703227;0.8765052277373673;1.4908369986717804;0.8359681159207666;1.7734672640166749
00001562_Ni_00025;1.0502625999911115;2.0544660047294205;1.056161188979951;2.1923925860726725;1.5318133671804777;2.991212141434694
00001562_Ni_00027;1.9095113171686984;2.9128989598049517;2.2284743808276026;3.3638900158182685;2.220630512365397;3.679213524517558
00001562_Ni_00028;5.682223752694213;6.8166353725924855;5.746292469612072;7.0127320818647565;6.199040552251096;7.788647541665275
00001562_noNi_00000;3.0048918480316393;2.775474385865218;3.0542140924060597;2.95682462259405;2.856046601666864;3.08182450901635
00001562_noNi_00001;0.9230036793969078;0.1688000475031978;0.838917410486526;0.21674177094722824;0.6330315532786835;0.334023290900881
00001562_noNi_00002;0.3967742378851292;0.07969370270281144;0.2970629830471158;0.11201044021921017;0.2970629830471158;0.4351778173807053
00001562_noNi_00003;0.6245601755620811;0.9255764682673497;0.588164626251292;1.0212089113109726;0.8973385421173041;1.65355020433848
00001562_noNi_00004;0.5366460987017468;0.02447286933955151;0.38278077673232536;0.002635539724542161;0.059676150567609464;0.0026982907213214274
00001562_noNi_00005;0.6245601755620811;0.926203977807105;0.5875371167115366;1.0212089113109726;0.8967110325775488;1.65355020433848
00001562_noNi_00006;3.5952527574580557;3.364078268665927;3.6062341731910004;3.5070876767532835;3.3761264504880444;3.600147331211823
00001562_noNi_00007;3.0048918480316393;2.779866952072788;3.0562848735876256;2.963287969983187;2.857678126299013;3.087848599856069
00001562_noNi_00009;0.0;0.6965355116535664;0.0;0.8285635040079786;0.36634002855995884;1.5180709097294327
00001562_noNi_00010;3.5952527574580557;3.363450759268851;3.6051674071018276;3.505393401267035;3.375749944792727;3.5991433161194295
00001562_noNi_00012;3.5952527574580557;3.3621957403320195;3.6062969240451004;3.5052678992734765;3.376314703335703;3.598453055725574
00001562_noNi_00013;0.39671148688834995;0.08032121224256669;0.2976904925868711;0.11332821029549996;0.2978787452918506;0.43668384016197465
00001562_noNi_00014;0.7727151613903217;1.2543914305732466;0.8764424767405881;1.490146738277925;0.8359681159207666;1.7728397546195989
00001562_noNi_00016;0.3967742378851292;0.07906619330573532;0.2969374811962364;0.11125742897125465;0.2969374811962364;0.4344248061327498
00001562_noNi_00017;0.3967742378851292;0.07906619330573532;0.2970629830471158;0.11138293082213405;0.2970629830471158;0.4345503079836292
00001562_noNi_00020;0.3967742378851292;0.07969370270281144;0.29718848504067436;0.1121359422127687;0.2971884848979952;0.4353033192315847
00001562_noNi_00021;4.298251616643438;4.292792284346695;4.312496081640679;4.439064741698349;4.205944973575534;4.655681010794698
00001562_noNi_00022;0.8480162977428837;1.3598130215524409;1.063001042207084;1.706825758371053;0.7720249008537872;1.7390169941792517
00001562_noNi_00023;0.33684708347308184;0.2610439395743231;0.18298176150366033;0.23920660995931373;0.21002741957097473;0.5894196451881233
00001562_noNi_00028;0.3967742378851292;0.07906619330573532;0.2970629830471158;0.11138293082213405;0.2970629830471158;0.4345503079836292
00001562_noNi_00029;0.39671148688834995;0.07906619330573532;0.29731398689155375;0.11169668566335124;0.2972512358947745;0.43480131182806714
00001562_noNi_00030;0.3967742378851292;0.07969370270281144;0.2971257340438951;0.11207319121598944;0.2971257340438951;0.4352405683774846
00001562_noNi_00031;0.3967742378851292;0.07969370270281144;0.2971257340438951;0.11207319121598944;0.2971257340438951;0.4352405683774846
00001562_noNi_00032;1.2772955261347494;1.21611335292855;1.3978400953526997;1.4686859145009121;1.1716856823078965;1.565698878617604
00001562_noNi_00035;0.30095354185116846;0.0012550189368313817;0.1823542519639051;0.014683721403980119;0.0021335321783454353;0.15763037877991565
00001562_noNi_00036;1.0956315345646999;0.41917632604311456;1.1338468613552963;0.5894196451881233;0.5524593373343581;0.3311994983286802
00001562_noNi_00038;0.9230036793969078;0.1706825758371053;0.839482169029502;0.21918905782411174;0.6335335608248803;0.33640782678098524
00001562_noNi_00040;1.2128503036642524;2.3117448874932496;1.392757268608595;2.623679844792004;2.1462706402511285;3.700360593596033
00001562_noNi_00045;0.30095354185116846;0.0006275095397552581;0.1822287501130257;0.013930710156024597;0.002196283032445567;0.15706562023693965
