;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000435_noNi_00000;0.0;0.0;0.0;0.0;0.0;0.0
00000435_noNi_00001;0.20331306833740037;0.2346885417581849;0.22082058245626046;0.252196055877045;0.18762533155566855;0.21900080497645308
00000435_noNi_00002;0.20331306833740037;0.23531605115526105;0.22188734854543318;0.25389033136329386;0.18881759949572066;0.22082058231358132
00000435_noNi_00003;0.20331306833740037;0.23280601328159828;0.22013032206240507;0.24962326700660298;0.1871860750062511;0.21667901995044897
