;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000176_Ni_00032;0.3252381582003822;0.5522083336325992;0.20419158172159357;0.5579186699164593;0.3034635798675104;0.7485560468919874
00000176_Ni_00043;0.5614327225971573;0.8345875951330558;0.38874211671794423;0.7886539020164914;0.34688723511041203;0.8381643992385704
00000176_Ni_00048;0.0;0.41415625001043077;0.0;0.5409131627730794;0.0230295976977406;0.6553081393004313
00000176_Ni_00059;0.8853531111492872;1.7676941770213939;0.6801575146206583;1.6892554932554138;0.7606042285714253;1.861067586035792
00000176_Ni_00098;0.3412396496806521;0.2804967330238699;0.3963349811930326;0.4623489772988991;0.5220878791486462;0.6794672540841239
00000176_Ni_00149;1.5261657817507177;1.9314741484919078;1.472890228146182;2.004955507650021;1.6112560663242095;2.2346867246576596
00000176_Ni_00177;3.5823260622517457;5.3940714039131175;3.6807195472988274;5.619221801722848;3.7567736951847035;5.786641328438335
00000176_Ni_00181;3.192077922752532;5.154362786550286;3.1952782211627295;5.284319997723132;3.3086064314582293;5.489013586848243
00000176_noNi_00000;0.18894310134660006;0.01882528390979159;0.07122232498620897;0.027861420312049193;0.0;0.048004474155451435
00000176_noNi_00001;1.143510507011951;1.719375947739367;0.9572656966720307;1.6598880501620954;0.9500493376069012;1.7440370699265773
00000176_noNi_00004;0.39024813921385526;0.09475392980210888;0.16873729664909767;0.0;0.07737191781948648;0.0
00000176_noNi_00009;0.7304210229480138;0.0;0.6778984804487544;0.07423437026338932;0.740210170740906;0.22791143938515215
00000176_noNi_00010;1.1554959378372889;1.6076792619333367;0.9612190061875043;1.5401592430462008;0.9645448063059018;1.6348504219942095
00000176_noNi_00012;0.4742089064160367;0.9305965440146753;0.3095504215613295;0.8926949719226167;0.39100115088984816;1.0655110800807466
00000176_noNi_00014;0.42802420931235524;2.225148580566526;0.2617341999681785;2.1856154839849977;0.4238826469492229;2.4391293097956535
00000176_noNi_00016;0.7146705351695026;1.5976391104386856;0.41177171413032654;1.4214972021621581;0.7254636983401467;1.8265545652015893
00000176_noNi_00023;1.7362559523184717;2.457327084308369;1.574484011318103;2.422312056070649;1.565071369220528;2.5042647928026853
00000176_noNi_00027;0.5004388022386164;1.0416657201382713;0.44534347101159405;1.1133273016738976;0.470820355443539;1.2301695649354538
00000176_noNi_00029;2.348579693210777;2.5106653893377215;1.8681584431073628;2.157001051996956;1.9885147596203334;2.368722747339538
00000176_noNi_00034;2.350462221687364;2.547688448045587;1.882842164654022;2.206825303774894;2.020517742580873;2.4358662605313564
00000176_noNi_00037;0.5928709470147211;3.1821005223973393;0.3782627086738757;3.094249196819143;0.83979592372804;3.647147790702918
00000176_noNi_00040;1.0605537551875213;2.2929196031554206;0.7530741149504371;2.112196875680985;1.0695898915897788;2.520078031149938
00000176_noNi_00041;0.9388169178868399;1.6729402469339267;0.8211588923805488;1.6820391341902845;1.0285507722269813;1.9807963928663281
00000176_noNi_00043;1.8279978368434002;2.920429073283261;1.6528599439446245;2.872048093147134;1.7503121647534132;3.060865692785534
00000176_noNi_00047;1.99792740143255;2.8143799729069907;1.924006786010378;2.867216270247467;1.8466348684762497;2.8812097315429503
00000176_noNi_00049;1.8602518237910572;3.262421734354548;1.502634176934818;3.0315610002609574;1.909385815317819;3.5296780174735694
00000176_noNi_00051;0.33810210240991323;0.4449042141768183;0.21147069135546478;0.4450297158850186;0.3109936934884987;0.6359180968476636
00000176_noNi_00052;1.4711332013777956;1.1772077656014188;1.3076669844631406;1.1404984614494122;1.4735177375432582;1.397714593359141
00000176_noNi_00053;0.33985912889294134;0.3112446969048992;0.39551921894829783;0.4936616997229044;0.5179463165001555;0.7074541761043733
00000176_noNi_00057;2.604164300345678;3.8058449355720065;2.5451784104572823;3.8736159584462593;2.687999565839659;4.107802492658248
00000176_noNi_00077;0.5588599338693944;3.1275071982884763;0.3942014490146872;3.089605626196418;0.6731921595426461;3.459961715553988
00000176_noNi_00096;1.105106927516375;3.2341838083471814;0.9361186274508766;3.191952421044332;1.1870596645337694;3.5342588369568357
00000176_noNi_00178;0.8332698251994453;1.2255259948834456;0.8109304880382391;1.3299435704848883;1.043297244913099;1.6536757061893594
00000176_noNi_00203;2.4853140066139767;5.475647635235195;2.7788001861262943;5.895890727510161;3.425260442157485;6.633716362370962
00000176_noNi_00212;2.173630052874302;2.183732955508411;1.7631761089629443;1.9000359243597023;1.885101198825926;2.1133263930522954
00000176_noNi_00220;2.54291937600002;5.60428707647443;2.678837927443843;5.866962540680902;3.3293142441299657;6.608804236196636
00000176_noNi_00224;3.1862420847604715;5.190130826178641;3.0990182685793513;5.229663922760169;3.4374968766845817;5.6595079096950105
00000176_noNi_00226;4.538273988704807;5.990205400477494;4.68002837814069;6.258716702676026;5.045740897446253;6.715794600811199
00000176_noNi_00229;5.302957029070623;6.449542332499213;5.435549780110691;6.7088919963019285;5.161516394475957;6.526223989496806
00000176_noNi_00240;2.4652337036246745;5.3118676634793225;2.7688227854857437;5.74221365810304;3.4137142678815646;6.478470519328472
