;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000501_Ni_00008;0.0;0.10793162878151753;0.000188252847658664;0.018009521807735938;0.0;0.0
00000501_Ni_00009;0.21900080504779265;0.2654365057818933;0.045808191265685;0.0021335321783454353;0.22345612232348175;0.16196019427606492
00000501_Ni_00010;0.0;0.10855913824993323;0.0;0.018448778428492966;6.275099677926619e-05;0.000690260465194957
00000501_noNi_00000;0.1930219129983114;0.0;0.8778857485250781;0.5947534757053264;1.2214471833744134;0.9204936415945845
00000501_noNi_00001;0.21900080504779265;0.2654365057818933;0.04549443656714694;0.0018197774798073736;0.22339337132670248;0.16189744327928565
00000501_noNi_00002;0.0;0.10855913824993323;0.0005647585429759919;0.01901353697146896;0.0001255019222189651;0.000753011390634656
00000501_noNi_00003;0.21900080504779265;0.26606401525030904;0.04304714961892387;0.0;0.2214480919960157;0.16057967341701457
