;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000113_Ni_00002;4.210149287078124;3.6420649638161344;4.669109713404525;4.194336048445513;4.526853316565124;4.959834850770705
00000113_Ni_00006;1.4585202611553818;0.10291155310553157;1.3832818756569198;0.12098382591004678;0.48412355605980834;0.12958070547752865
00000113_noNi_00000;0.7668793233982614;0.8251749530354809;0.7030616101821613;0.854667898122358;0.5048313685888657;1.5641928556936557
00000113_noNi_00001;1.117468864179709;0.8320775572593931;0.9727024294666454;0.7806217808493064;0.49893277960002613;1.2146073301472806
00000113_noNi_00002;0.0;0.0853412878472131;0.0;0.1786519461501902;0.0;1.0864071453147834
00000113_noNi_00003;1.4642933482933418;0.0;1.3709826899903648;0.0;0.46322749082577147;0.0
00000113_noNi_00004;4.397774618633792;4.054966195175092;4.761290854621551;4.511793089465828;4.468306683083467;5.126564117092337
00000113_noNi_00006;4.006396962191307;3.09487670607354;4.443896564598016;3.6256869667832263;4.251000153593263;4.340545754943067
00000113_noNi_00007;4.779676882124604;3.055971118889088;5.257650845351135;3.6272557404185957;5.092239349105793;4.369599443337847
00000113_noNi_00011;4.210149287078124;3.640182435482227;4.66841945301067;4.19176325971775;4.526163056171269;4.957262062042942
