;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001577_Ni_00006;0.0;0.2648089963848172;0.0;0.25081553523201333;0.09406366955093264;0.47728370283267546
00001577_Ni_00007;1.5264167857378348;1.9251990539504302;1.5899207441127177;1.9747095511725092;1.9221242575337913;2.4393175626433123
00001577_Ni_00008;1.2678828840371745;1.288276942010373;1.1327800952661236;1.1391806920865182;0.9816130638753444;1.1204181587454685
00001577_noNi_00000;0.04875748568876522;0.3514053031688617;0.05321280303579389;0.3418671593630865;0.15512034104893202;0.5761791954259541
00001577_noNi_00001;0.0;0.2666915247187247;0.0003137546985380618;0.2530118182644589;0.09444017524624995;0.4795427368619003
00001577_noNi_00002;0.13698531724763754;0.0;0.1509787784004414;0.0;0.01857428035071193;0.0
00001577_noNi_00003;0.1338477698342195;0.016315246321487096;0.14438992901774644;0.012863944352210149;0.0;0.0008785133841931883
00001577_noNi_00004;0.45582287891298345;0.8596879738696835;0.43135000957343195;0.8212216433773282;0.6260661982006713;1.148342330054297
00001577_noNi_00005;0.4039278458108002;0.6030366006456098;0.37035608921489094;0.5554713828968967;0.5525220883311374;0.8700418800628726
00001577_noNi_00006;0.4039278458108002;0.603664110185365;0.3702305872213324;0.5559733904430935;0.5525848393279166;0.8707321405994072
00001577_noNi_00007;0.4352405683774846;0.9519318660834879;0.4120227179747645;0.9147205545279639;0.6046053744236584;1.2397077090265873
00001577_noNi_00008;0.3721758665520192;0.9368716386988322;0.3415534045218693;0.8922557155158785;0.521209365764453;1.2043161748081916
00001577_noNi_00009;0.04869473483466509;0.35203281270861697;0.05358930873111122;0.3429339254522592;0.15543409574747008;0.5771832105183475
00001577_noNi_00010;0.7476775335077942;0.6777102276010958;0.6935862170878071;0.6096254500283048;0.6020953364073165;0.6505390673975436
00001577_noNi_00011;0.7463597635741835;0.799447064759098;0.6902604169694095;0.7293542570015202;0.5745476707938054;0.7460460088756454
00001577_noNi_00012;1.1336586085076377;1.7884019895504513;1.215925099938212;1.8566750198282218;1.65499347612297;2.4281478940627093
00001577_noNi_00013;1.5264167857378348;1.9264540728872614;1.5906110045065731;1.976654830503196;1.9228145179276468;2.441262841973999
00001577_noNi_00014;1.5264167857378348;1.9264540728872614;1.5897952422618384;1.975839068258461;1.9221870085305706;2.440635332576923
00001577_noNi_00015;1.5348254126003371;2.015560417687648;1.5990823823658546;2.0658239263003617;1.9241950388580367;2.523341080842273
00001577_noNi_00016;0.45582287891298345;0.8596879738696835;0.43141276057021116;0.8212843943741074;0.6260661982006713;1.148342330054297
00001577_noNi_00017;0.3721758665520192;0.9487943186700699;0.34224366491572467;0.9048686558809715;0.5219623771550876;1.2169918661700638
00001577_noNi_00018;1.3067257202248472;0.9331065818883381;1.1650968329252016;0.7774842334358885;1.0058349295131372;0.7506268280735535
00001577_noNi_00019;1.5264167857378348;1.9333566771111736;1.5922425291387219;1.9851889593592569;1.924822548255113;2.4501734765253773
00001577_noNi_00020;1.2678828840371745;1.2794918093098742;1.1312740724848542;1.12888953660475;0.9801070412367543;1.1101270034063795
00001577_noNi_00021;0.04875748568876522;0.35203281270861697;0.05409131627730795;0.3433731821443558;0.15574785044600814;0.5774342143627854
