;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000144_Ni_00010;1.7975008768781486;1.679215341689423;2.0316246600933576;1.963414380669687;1.3134400716724404;1.441703007287698
00000144_Ni_00013;3.541600697801505;2.216990957477122;3.1753234200956464;1.9007889355363183;2.4258261091080446;1.3477648395876447
00000144_Ni_00014;1.7975008768781486;1.6760777943473448;2.0288636183752566;1.957515791609508;1.3106790300256792;1.4358044182988583
00000144_Ni_00017;1.8913135425846432;1.4407617431207442;2.0498224346774125;1.6493458909785683;1.253512917260393;1.0495095886004768
00000144_Ni_00021;1.7975008768781486;1.6810978700946704;2.0322521695617732;1.96592441854335;1.314067581140856;1.4442130451613606
00000144_Ni_00023;6.275099677926619e-05;0.23970861750551045;0.0006275094684156908;0.2903486317422019;0.0006275094684156908;0.4868218467811298
00000144_Ni_00026;0.8082321973882572;1.561243561341915;0.9080062030803708;1.7110928227990836;1.0190753792753064;2.018635214032947
00000144_Ni_00030;0.5624994889716883;0.7442262313958381;0.5828307957340888;0.8146327939232936;0.4808605068668505;0.9091357200949832
00000144_noNi_00000;2.671245062897415;1.7745967811739665;2.640183344103829;1.7936103181454355;1.6666651523211093;1.0165653414016436
00000144_noNi_00002;1.7975008768781486;1.679842851157839;2.0314991581711386;1.9639163882158839;1.3132518188247817;1.442142263908455
00000144_noNi_00003;1.7975008768781486;1.679215341689423;2.0314364072456987;1.9632261278220284;1.3131890678993419;1.4414520035145995
00000144_noNi_00004;6.275099677926619e-05;0.2353160512266006;0.0009412641669537526;0.2862698201618301;0.0006275094684156908;0.48242928050221995
00000144_noNi_00005;2.298002430113544;2.431599196246005;2.549131719972756;2.7328037418702715;1.8457563550920566;2.2259015920285004
00000144_noNi_00006;0.8274967381328245;0.07906619323439575;0.7724014066204441;0.07404611748707023;0.5724768894695601;0.07059481537511414
00000144_noNi_00007;0.5147460183039769;0.0056475852157412175;0.464545260616703;0.005522083293522252;0.2725273628534642;0.009977400569211354
00000144_noNi_00009;0.5147460183039769;0.0;0.4646707625389219;0.0;0.27259011377890385;0.004392566278909836
00000144_noNi_00014;0.0;0.23970861750551045;0.0010667660891727176;0.29085063935973815;0.0011295170859519838;0.4873866053954453
00000144_noNi_00017;2.671245062897415;1.7714592337605484;2.639618585560853;1.7899080121890414;1.6662258957003524;1.0129885373674685
00000144_noNi_00020;1.8913135425846432;1.4407617431207442;2.05013618944729;1.649659645748446;1.2538266720302707;1.0498233433703543
00000144_noNi_00022;2.671245062897415;1.7720867432289642;2.639681336486293;1.7905982725828968;1.6661631447749126;1.0135532959104445
00000144_noNi_00024;2.298002430113544;2.429716667840758;2.5507632446049047;2.7325527380971733;1.848768400511916;2.2270311090431125
00000144_noNi_00025;2.671245062897415;1.7727142527687194;2.639618585560853;1.7911630311972124;1.6661631447749126;1.0141808054501997
00000144_noNi_00026;1.8913135425846432;1.4395067241839128;2.0496341818297537;1.6479026191940784;1.2533246644127343;1.0480663168159867
00000144_noNi_00028;1.7975008768781486;1.6760777943473448;2.030871648702723;1.959523821936974;1.312749811278585;1.437875199551764
00000144_noNi_00029;2.298002430113544;2.429716667840758;2.5488807161996574;2.7306702096919264;1.8462583626382534;2.22452107116945
00000144_noNi_00032;0.3327682719640496;0.018825284052470727;0.2690133097447288;0.005145577598204925;0.06739451710759599;0.0
00000144_noNi_00036;0.8082321973882572;1.5581060139998366;0.9076296973850535;1.7075787697616878;1.0185733717291097;2.014995659144672
00000144_noNi_00039;6.275099677926619e-05;0.23845359856867906;0.0;0.2884661033369548;0.0;0.4849393183758827
00000144_noNi_00041;0.3327682719640496;0.04204313445519085;0.275225653503446;0.034575771759642264;0.07379511371397186;0.029618447009096
00000144_noNi_00046;1.7975008768781486;1.679215341689423;2.0314364072456987;1.9632261278220284;1.3131890678993419;1.4414520035145995
00000144_noNi_00047;0.5624994889716883;0.7454812503326694;0.5829562976563077;0.816013314782344;0.4813625144130472;0.9108927465780113
00000144_noNi_00049;3.570528884345406;3.0051428518047376;3.2617314741033714;2.7464206973277583;2.724081360237892;2.405243798501206
