;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000334_Ni_00006;0.45582287905566254;0.2830067710402118;0.5531495978708926;0.3021458099338997;0.5379638686353575;0.22966846615353853
00000334_Ni_00007;2.5555323166504715;3.3772559675739964;2.8461319521657718;3.589667923167754;3.7510006077613847;4.437244964218541
00000334_Ni_00008;4.939691796927303;4.229413827822691;5.06205614362506;4.273590494598907;5.05647130919208;4.2107140456211
00000334_Ni_00009;3.911643032246518;4.76154185832331;4.355041223784746;5.126752369939996;4.964729424667151;5.679148956277574
00000334_Ni_00011;2.983054518559309;3.729288780282613;3.2860160905952642;3.9540626723970265;4.299192880739052;4.909947847995988
00000334_noNi_00000;0.0;0.14934725391097184;0.0;0.0711595739894297;0.0;0.0138679594446036
00000334_noNi_00001;0.9464725336440658;0.0;1.024660213565608;0.0;1.0819518281104339;0.0
00000334_noNi_00002;0.45582287905566254;0.28237926150045656;0.5534006015726514;0.3017693040959033;0.538089370486237;0.22916645846466266
00000334_noNi_00003;0.45582287905566254;0.28049673316654905;0.553275099721772;0.2997612739111164;0.5377756157876988;0.2269701754322171
00000334_noNi_00004;0.45582287905566254;0.28112424256362517;0.5531495978708926;0.3002632814573131;0.5377756157876988;0.2275976848292932
00000334_noNi_00005;3.0561593717367463;4.337972966072624;3.2570879040513634;4.4607138184657;3.9154708399111127;5.061805139780622
00000334_noNi_00006;0.0;0.14997476330804796;0.000753011390634656;0.07254009477714048;0.0006902603938553898;0.015185729235535112
00000334_noNi_00008;4.726652331936469;4.49547784314434;4.971694779887843;4.662332611174172;4.913148146263506;4.546494363005009
00000334_noNi_00011;2.5555323166504715;3.3760009486371647;2.8454416917719163;3.5877226438370675;3.7501220945198708;4.435111432040196
00000334_noNi_00012;2.5555323166504715;3.3760009486371647;2.8468849635564064;3.5891659156215576;3.751565366304361;4.436554703824686
00000334_noNi_00013;4.939691796927303;4.230041337362446;5.06205614362506;4.274218004138662;5.056596811042959;4.211467057011735
