;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000418_Ni_00006;0.0;0.0018825284052470725;0.0001255019222189651;0.0013805208590503468;6.27509254396989e-05;0.0016315246321487098
00000418_Ni_00007;0.0;0.0018825284052470725;6.27509254396989e-05;0.0013177698622710806;0.0;0.0015687737067090108
00000418_Ni_00008;3.32874948551565;3.724268704463948;3.107050389746536;3.5019420992264183;3.2312345138527614;3.626439978102521
00000418_noNi_00000;0.0;0.0025100378736627633;0.0001255019222189651;0.002008030327466038;6.27509254396989e-05;0.0022590341005644006
00000418_noNi_00001;0.0;0.0025100378736627633;0.0;0.0018825284052470725;0.0001255018508793978;0.0023217850260040993
00000418_noNi_00002;1.6885652327902188;2.0500734385218506;1.8096118095543658;2.1704925058175815;1.8859797120674402;2.2471741631005338
00000418_noNi_00003;3.2946129703054257;2.86960080634159;3.0835815355707177;2.6579418621384665;2.899344755130226;2.474018836467853
00000418_noNi_00004;1.6885652327902188;2.0544660048007604;1.8112433341865144;2.17651659672864;1.8881132442457855;2.253700261557789
00000418_noNi_00005;0.0;0.0;0.0006275094684156908;0.0;0.0003137546985380618;0.0
00000418_noNi_00006;3.32874948551565;3.726778742337611;3.1079916539848296;3.5053934013383743;3.232426781864153;3.630142283987576
00000418_noNi_00007;3.2946129703054257;2.8702283158100057;3.083895290340595;2.65888312637676;2.8995330079778845;2.474834598783927
