;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00001233_Ni_00003;1.2444140299326956;0.8151348015408298;1.2802448207005088;0.9053079121450307;0.7231419133141426;0.41610152934111755
00001233_Ni_00022;1.2443512790785956;0.8195273678910793;1.285453149295493;0.9149715579443645;0.7280364870679096;0.42545142029923405
00001233_Ni_00026;4.1589445143697965;3.814002558590071;4.265370120441384;3.9747704844980465;4.16854540931503;3.945842297954145
00001233_Ni_00055;6.506896698183497;5.170678032871773;6.477466504236078;5.195590158760742;5.817263790611164;4.60328396971828
00001233_Ni_00115;6.023400651663445;4.09010672554905;6.077993975486949;4.199042369208942;5.282374718392445;3.4713196366968915
00001233_Ni_00133;5.268946015639938;5.899216527628559;5.404739065090203;6.08935189691521;5.300760746038177;6.053270102445639
00001233_Ni_00161;7.897457683616968;7.0764242932299775;8.148084966144001;7.381393895593399;7.605665780304294;6.906871234336145
00001233_Ni_00163;6.9590800222795455;6.2286589993315316;7.285635950413538;6.609557247301912;6.55866622957748;5.950484051048307
00001233_Ni_00188;8.685044819401607;9.18987618827583;9.132647324585106;9.691821013295717;9.04479599872155;9.671866212014615
00001233_Ni_00209;9.359366496030205;9.13653788324648;9.497418579367015;9.328932286419677;9.045360757264525;8.94477098889964
00001233_Ni_00214;9.595247305585763;8.222884094950366;9.906868508471337;8.588847617672329;8.878819743933231;7.628695377716676
00001233_Ni_00229;6.206507914732626;1.6490948872768096;6.798876854629188;2.295806147009759;4.899593941945478;0.46441975890850273
00001233_Ni_00230;9.750493148628253;9.64795810121804;10.031052632791582;9.982859905217754;10.008964299332135;10.02866809634076
00001233_Ni_00236;9.204246154981274;8.821528129388406;9.327991022466742;8.999615316710262;8.925129942745114;8.664650761571087
00001233_noNi_00000;0.41779580497004554;0.4455317238592527;0.2909133902138383;0.3729916289394331;0.39275817737287627;0.5427329406809243
00001233_noNi_00001;0.6192263448308593;0.7103407199587116;0.3809609993951971;0.5264176943594372;0.1667292661789525;0.3800824857256457
00001233_noNi_00002;0.15141803494985887;0.040788115661038606;0.05628759945243265;0.0;0.007592864760446691;0.019201789890467186
00001233_noNi_00003;0.8411764445157508;0.6582574340088697;0.7856418564539528;0.6570651657834594;0.5154990297659512;0.45481886367791086
00001233_noNi_00007;0.0;0.040160605978604214;0.0;0.09450292581499183;0.02717116006087294;0.1895706104583179
00001233_noNi_00011;0.01606424233437003;0.0;0.014181714143141661;0.05245979164515924;0.0;0.10617460208447072
00001233_noNi_00014;1.2879631871691557;0.5929964492936379;1.1913267288904603;0.55070231085133;0.8788270129060506;0.3060991194493734
00001233_noNi_00015;0.5128634898987299;0.6061741480590278;0.6818517902495863;0.829504768246272;0.3662772775631796;0.5818267801423184
00001233_noNi_00016;0.5127379879051713;0.6111942238063534;0.6821655448054452;0.834964100543015;0.36232396804770595;0.5830190483677287
00001233_noNi_00017;1.3930710233071328;0.5635035042067609;1.3345871408222547;0.5593619415582702;0.9378129030798046;0.23048422839827332
00001233_noNi_00018;0.5126752370510712;0.61307675228294;0.681224280567152;0.8359681156354084;0.3588099150816497;0.5814502747323592
00001233_noNi_00023;0.4998112928415402;0.35015028437470946;0.6211716244469043;0.5258529358164612;0.31118194633615737;0.28375978228816734
00001233_noNi_00024;0.4998112928415402;0.34638522742153616;0.6189125902750003;0.5198288446913839;0.3084836556148359;0.27729643461367265
00001233_noNi_00025;0.5735436554160537;0.5245979170223088;0.6883151376387228;0.6937117190813656;0.41886257120189735;0.4921556772269934
00001233_noNi_00027;0.5734809045619536;0.5283629736901239;0.6894446547246748;0.6986690436892328;0.420180341135508;0.4973012546825192
00001233_noNi_00029;1.713351856899648;0.8458827657072174;1.7134146077537482;0.9002878363977052;1.176643007343801;0.43141276057021116
00001233_noNi_00030;1.713351856899648;0.8465102751042936;1.7137911134490655;0.9012918514900986;1.1770195130391183;0.4324167756626046
00001233_noNi_00031;1.781750389170977;1.041038210741195;1.818396942183525;1.1320270835901307;1.2960580593331201;0.677584725322179
00001233_noNi_00032;0.8471377845013697;0.7542663828904892;1.0945647686182063;1.0560356868437133;0.7193768563609693;0.7487442991689295
00001233_noNi_00034;2.2519432349320816;0.5955064871673007;2.3045285285707995;0.7024341006424061;1.5341979033459403;0.0
00001233_noNi_00081;2.848892993741193;1.6421922830528974;3.0035113271012492;1.8511529362493413;2.2704547642860144;1.1859928980165593
00001233_noNi_00084;3.024846649170062;1.546810843568354;3.1457049730865503;1.72201148732123;2.303712766326065;0.9479158051431975
00001233_noNi_00116;2.600085488836646;0.9161638261697748;2.6419403707295364;1.012361027899053;1.9235047783215022;0.3618219600734718
00001233_noNi_00121;2.8323894945720474;2.304842283412017;2.8990937514998065;2.4258888601761637;2.1527967387797236;1.7474883720385332
