;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000093_Ni_00073;0.7801197731604306;1.0165653414016436;0.6881896356451642;0.9376246500894668;0.6100019558663012;1.4911507536556767
00000093_Ni_00094;2.966111762840746;2.3217850389879007;3.1335312892708744;2.502194011621119;2.7781726765865393;2.7785491822818567
00000093_Ni_00109;3.7233901912937735;3.0478134957283443;3.8694116448009894;3.20682439543865;3.7098987376871664;3.6790252716698997
00000093_Ni_00142;2.3915640920469405;1.8317001429424735;2.416036961386492;1.8691624584851145;2.294613879069707;2.3794531595134023
00000093_Ni_00147;1.7602268143971849;1.5518309193156796;1.8110550812675164;1.6156486323891006;1.6078675150663535;2.044174849533011
00000093_Ni_00162;1.8736177755467849;1.9597120747846326;1.9113938455026058;2.0104775909435433;2.116652193313372;2.847449722099382
00000093_Ni_00171;0.936244129301756;0.5860938449270466;0.886482628235239;0.5493217900636193;0.7850143470568767;1.0795672922303297
00000093_Ni_00212;3.914466824818719;4.341110513486043;4.095377804998134;4.535010939868547;4.354664718089429;5.426011636304915
00000093_Ni_00213;1.7270943143506932;0.0;1.7141048681476034;0.0;1.0823910848025307;0.0
00000093_Ni_00247;1.9485424063467087;2.906623864978116;2.1512907159984542;3.1223616208329505;2.2629874016618055;3.865772089841375
00000093_Ni_00254;2.19829117534687;2.3638281734430917;2.254704276650182;2.433230720949493;2.0691497264187593;2.879389954063143
00000093_Ni_00305;4.089541967006074;3.1030343290916043;4.198791365649862;3.2252731739384823;3.905242435711482;3.5634380273451747
00000093_Ni_00312;4.42858533365428;4.853785750394435;4.515809149835401;4.953999012778645;4.479790106362608;5.549693752650925
00000093_Ni_00402;5.431596470452537;5.554086319001175;5.5301154572078195;5.665594751959547;5.951739070127818;6.718932148224617
00000093_Ni_00408;5.49804972339318;6.0454262339834335;5.599141498876225;6.1595074556695675;5.98336554739304;7.175445287531456
00000093_Ni_00409;4.7769785914032825;4.437119462367662;5.133905977722987;4.807036294890456;4.991649581026265;5.2964936815388075
00000093_noNi_00000;1.4680584051038361;1.4087587600888647;1.4332943804251956;1.3869841816133137;1.314067581140856;1.8994711656740473
00000093_noNi_00003;1.1366706540701763;1.102534138788612;1.0939372589357719;1.072790189857297;0.9196778792785102;1.5302445935451083
00000093_noNi_00015;1.2535129173317325;0.9638545459120464;1.1408749672874088;0.8642060420708123;1.2415902373604948;1.5966350954889712
00000093_noNi_00023;3.1298289835998387;1.1822278414914233;3.032314011794271;1.0977023158889452;1.915096151601679;0.612198239041426
00000093_noNi_00034;0.0;0.4580819130848874;0.0;0.47107135928797694;0.0;1.10278514263305
00000093_noNi_00035;3.1927054324349666;2.366338211316754;3.232677785565912;2.4193000106507894;2.5332557304860446;2.351591738915995
00000093_noNi_00037;2.6085568668386068;3.516563069847638;2.5764283818845084;3.497424031096629;2.542480119593282;4.095189552150475
00000093_noNi_00040;2.6085568668386068;3.5159355604505618;2.5763028800336287;3.4966710198486735;2.5418526101962056;4.0939345333563235
00000093_noNi_00049;1.806662515059946;2.132277179098325;1.7238940159404958;2.062498126181964;1.9349882017433224;2.9053060953298635
00000093_noNi_00069;0.4509910561559957;0.9538143944173954;0.41051669519349515;0.9263294796579844;0.45506986766502794;1.60259643547459
00000093_noNi_00081;1.8282488408305173;1.9879500009346784;1.8010776807696445;1.973768287076895;1.8857287083656813;2.6901330980180047
00000093_noNi_00098;1.7287258389828417;1.4457818189394092;1.5902344988112558;1.3202799249709127;1.7129753512043306;2.074734560709061
