;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000452_Ni_00004;0.0;0.014432717702221322;0.0;0.013679706311586666;0.0;0.013805208305145198
00000452_noNi_00000;0.0;0.0;0.000753011390634656;0.0;0.0006275093970761236;0.0
00000452_noNi_00001;0.6690505968941555;1.7965596125685157;0.5571029075290455;1.683858911812771;0.37989423302066616;1.5067757392979502
00000452_noNi_00002;0.6690505968941555;1.797814631505347;0.5571029075290455;1.6851139307496024;0.38014523686510404;1.5082817620792195
00000452_noNi_00003;2.11401665358883;2.5571010901431617;1.7996971599819336;2.242028585145631;0.8060986651385723;1.248555592295828
00000452_noNi_00004;2.982113254321016;3.4406344239553204;3.076616180421366;3.534384338665036;2.0948148636983626;2.5527085239355913
00000452_noNi_00005;2.982113254321016;3.4400069145582446;3.075737667179852;3.5328783160264456;2.094250105155387;2.5515162559955393
00000452_noNi_00006;2.982113254321016;3.438751895478734;3.0759259200275104;3.531811549794594;2.094061852307728;2.55007298406837
00000452_noNi_00007;1.9041774867228347;3.451302084989727;2.2698900058857174;3.816261592761975;1.7993206542866163;3.3458177431564327
