;e_dz;g;e_tz_gas;g_tz_gas;e_tz_solv;g_tz_solv
00000039_Ni_00003;6.275099677926619e-05;0.45243432794048577;0.010855913882064977;0.4948539680909939;0.4503007957621403;0.8990328178889112
00000039_Ni_00005;1.560176795324082;1.0429207392177817;1.71881118933907;1.2331816104979925;1.5587335235395918;1.0378379126163562
00000039_Ni_00006;1.4317883577866053;1.8624481069661818;1.5357666769813096;1.9980529034261088;1.8574280312188565;2.2844482255814973
00000039_Ni_00008;1.560176795324082;1.043548248614858;1.7181209289452146;1.2331188595012132;1.557917761152178;1.0376496596260183
00000039_Ni_00010;1.4659876237795908;3.2272812042659482;1.8263035614998306;3.6192236192514105;2.9004742722875174;4.65812829795694
00000039_Ni_00012;3.3612544760937264;3.4889526532373476;3.8267410009487226;3.9860656553575664;4.722008761741781;4.846067384068467
00000039_Ni_00019;1.5174434003323565;2.956197113196974;1.8847246931306088;3.3551048832604486;2.8778211804277736;4.312935338475455
00000039_Ni_00021;5.135663004348695;5.518945788627216;5.302455021524426;5.717364283068171;5.044548629363521;5.4241918588251075
00000039_noNi_00000;0.12462338072698238;0.6795927560776823;0.01926454074456732;0.6058603933604898;0.7924817096810858;1.3438115302148501
00000039_noNi_00001;0.12474888272054092;0.6789652465379271;0.021209820075254092;0.6070526611578627;0.7939249814655758;1.3445017904660264
00000039_noNi_00002;1.194150521462661;1.3284375479889772;1.0611185138731765;1.227032017664715;1.5006261466073518;1.6312736183167322
00000039_noNi_00003;0.07172433238972656;0.24096363644234184;0.1677332814140251;0.3685990627318628;0.0;0.16559974923567966
00000039_noNi_00004;1.1356038878383246;1.546810843568354;1.0304960517003474;1.4733294846955995;1.766627410932221;2.1741948118453154
00000039_noNi_00005;0.39884501920937454;0.0;0.36721854194415204;0.0;0.40248457402631016;0.0
00000039_noNi_00006;1.9424555643675314;2.543923391377772;1.9636026335886854;2.5966969378641482;2.5312477001585787;3.1290759723518833
00000039_noNi_00007;0.0;0.4518068184007305;0.010291155339088984;0.493724451005042;0.44979878807326446;0.8979660516570593
00000039_noNi_00008;1.1356038878383246;1.5480658625051855;1.0320648253357168;1.4761532772678003;1.76832168641847;2.1771441062683956
00000039_noNi_00009;2.0889162747095233;2.087096497229716;1.9532487272528172;1.9830554270382321;2.575800872487432;2.570341540190689
00000039_noNi_00010;0.0020707813242453036;0.4166662881694518;0.0;0.44622198411042896;0.43122450786523164;0.8421804598935025
00000039_noNi_00011;1.194150521462661;1.3265550196550697;1.062185279962349;1.2262162554199802;1.5014419088520867;1.6302068522275597
00000039_noNi_00012;1.560176795324082;1.043548248614858;1.7179326760975562;1.2329306066535546;1.557666757450419;1.0373986559242594
00000039_noNi_00013;2.54856696142978;3.236693846220844;2.5334439833337035;3.25319734538999;3.1507250488338756;3.8352123788080044
00000039_noNi_00014;1.508972022473075;1.7526339497794172;1.6652218806079588;1.9405102851795237;1.4673053937132015;1.707327766202608
00000039_noNi_00015;2.5484414595789007;3.2385763746974305;2.5341342437275585;3.2558956361113114;3.1514153093704103;3.837910669672005
00000039_noNi_00016;2.9274571795007316;2.9204290734259404;2.8711695800482993;2.89576795123873;3.0321885099433916;3.0215208490516643
00000039_noNi_00018;2.0888535237127437;2.090234044643134;1.9538762367925724;1.9868832349881846;2.5763656310304084;2.5741065971438624
00000039_noNi_00021;3.4236916683794365;4.698163401941986;3.765935333295161;5.072033544122933;4.725397312856958;5.996229491602572
00000039_noNi_00023;3.375561691945068;4.22815880888586;3.3564226531940595;4.240646247400074;4.094750295601058;4.943707857724914
00000039_noNi_00026;6.531997077062804;6.041033667775863;6.348513308012947;5.889176375991228;6.876186021309215;6.381583057205338
00000039_noNi_00027;6.932850126456965;6.438247162210409;6.700420618870685;6.237444131889351;7.568077962910774;7.069835443847282
